data_id,k,state,MLE,true
16,1335,3,0.024278297179520555,0.02540193865954995
17,1993,1,0.018022852662813154,0.01804619725320811
17,1993,2,0.010723287408395413,0.010703611246734303
17,1993,3,0.027498524476685562,0.027919736234975776
18,2095,1,0.023261686417766884,0.023140702533451133
18,2095,2,0.014845866986250563,0.014435216460615907
18,2095,3,0.012558928951558761,0.01266588997927878
19,1409,1,0.09928680907017161,0.10023085698164383
19,1409,2,0.014694801687428267,0.015707835282931026
19,1409,3,0.025198635526744534,0.021291395984172363
20,2749,1,0.02464688197664046,0.024997837913796766
20,2749,2,0.03076417437662865,0.031096579864243155
20,2749,3,0.01559661626107714,0.01619512301219545
21,1682,1,0.017917234368657064,0.016637301986330694
21,1682,2,0.10240338691333252,0.10316553896178081
21,1682,3,0.012547126984090136,0.012779075755011828
22,1668,1,0.058188573912056826,0.04780486162699612
22,1668,2,0.0695381682954333,0.06699107046240395
22,1668,3,0.4825023394764792,0.48547884367503935
23,819,1,0.014963036521455161,0.01260496882686867
23,819,2,0.021072754846912657,0.01673245905074465
23,819,3,0.022551507183615614,0.023056280332250455
24,2344,1,0.017756231247865073,0.017371715167581833
24,2344,2,0.011504912866628051,0.012077163013585157
24,2344,3,0.06076896992386381,0.06114893281808546
25,1920,1,0.030397753126619784,0.02958990807770051
25,1920,2,0.047170524621406244,0.04455830807881391
25,1920,3,0.03730731617393223,0.03656137477269898
26,1517,1,0.011188118296270312,0.01137569094878184
26,1517,2,0.06745669092706452,0.06744638212009776
26,1517,3,0.028825813193127468,0.031654437807015226
27,647,1,0.026595659248167147,0.02517784221628711
27,647,2,0.0185659147702141,0.02049360749987961
27,647,3,0.030037805396117605,0.03277117843808683
28,3862,1,0.04086933722482243,0.043011305480421536
28,3862,2,0.011779006233217546,0.011804415064649404
28,3862,3,0.023314657988740252,0.02265658958270076
29,2306,1,0.03302075791092915,0.032807887770869223
29,2306,2,0.04031449468083314,0.042412582587582695
29,2306,3,0.010833814909720935,0.010912441995036838
30,3722,1,0.04035916880747301,0.041116868470728804
30,3722,2,0.010662476397007268,0.01158970492379795
30,3722,3,0.011152902000102724,0.011159279351511316
31,3567,1,0.010934973812003815,0.012675434297818805
31,3567,2,0.03311261928415181,0.03244736092494159
31,3567,3,0.023065532677864622,0.02402634556605343
32,533,1,0.011992229324852033,0.010475589767313215
32,533,2,0.04333587086091287,0.04329547666409272
32,533,3,0.012822279045517753,0.013567685700778516
33,2031,1,0.14594388021209756,0.12367621406570858
33,2031,2,0.058283736895291934,0.05833825577552684
33,2031,3,0.047780574543552494,0.04923437703301955
34,3834,1,0.014655700695395665,0.01487858837199785
34,3834,2,0.014259924287828558,0.01409259181379223
34,3834,3,0.011107953515248955,0.011058022203136376
35,3366,1,0.015899039974655492,0.01426636313961643
35,3366,2,0.032492996197616,0.03293732509022802
35,3366,3,0.01811926924208577,0.018328320969252875
36,1377,1,0.02453893735142481,0.023001876315413897
36,1377,2,0.11927632666382218,0.127149952642108
36,1377,3,0.02291670589927953,0.02162060178087999
37,1235,1,0.016862616938860316,0.016788794326254318
37,1235,2,0.012830356156512752,0.012414803417517535
37,1235,3,0.05591325572084288,0.0581997715099177
38,1098,1,0.012251082920136307,0.011993387132910418
38,1098,2,0.05116261440616322,0.05009882470401752
38,1098,3,0.01352934605481238,0.014705408055631626
39,3296,1,0.015182014491054809,0.014690070241434924
39,3296,2,0.05415351855488666,0.05631796694064579
39,3296,3,0.0448320645563467,0.043016158349573966
40,3434,1,0.02986530088759657,0.02997818587678471
40,3434,2,0.022152710421188427,0.02363501321278249
40,3434,3,0.021046355373722476,0.02142868288621364
41,2680,1,0.026974690314480552,0.02645532247708569
41,2680,2,0.028872274603164137,0.028695202483933525
41,2680,3,0.017451130135675667,0.01747240007414115
42,4198,1,0.016187827004081362,0.01814619794722523
42,4198,2,0.03287913514681196,0.03191339950382998
42,4198,3,0.03980530259677098,0.03745707903599115
43,905,1,0.013122995093518797,0.013806138073208074
43,905,2,0.028974612790397897,0.025936587888360823
43,905,3,0.017320555034434023,0.018117061098987173
44,2933,1,0.01015199253981777,0.010211998925930141
44,2933,2,0.02778539763592285,0.02750464734582785
44,2933,3,0.021840225750394848,0.02295568128173006
45,3789,1,0.09262042135259196,0.0901517585545916
45,3789,2,0.013251421578370412,0.01383716431239102
45,3789,3,0.025228467490874755,0.024434461695517457
46,3433,1,0.010595065661530203,0.010393317889271628
46,3433,2,0.02936733702075194,0.029071337894599772
46,3433,3,0.027116556467785508,0.026872342175358704
47,4123,1,0.03879000888574207,0.03695369094946096
47,4123,2,0.05051142502992517,0.05201460094555156
47,4123,3,0.014523513027844543,0.014473974032101534
48,3728,1,0.023158453451697855,0.02417495888488553
48,3728,2,0.052071570623308146,0.05283990758952837
48,3728,3,0.014448340861643177,0.014547289642246452
49,4415,1,0.03881531792931547,0.037524104700313365
49,4415,2,0.014352294141469686,0.014506738967347298
49,4415,3,0.01196403557143212,0.01207626007538222
50,2143,1,0.01564979177613406,0.016454762603357036
50,2143,2,0.11970120211621127,0.13569357637180163
50,2143,3,0.011985096722524905,0.011560982373968015
51,2941,1,0.03368694287328699,0.031282069216283535
51,2941,2,0.035173149083319914,0.03485301630040974
51,2941,3,0.02729471769720948,0.027048965737185723
52,4982,1,0.012530474605342238,0.012426447072093661
52,4982,2,0.01681188388837305,0.01688554522982376
52,4982,3,0.08815265425519762,0.08606489373575703
53,4352,1,0.01847093022795778,0.018144027616264557
53,4352,2,0.02210663042509494,0.02189199689176992
53,4352,3,0.014329506278930771,0.01455024097096419
54,2470,1,0.02682998872084007,0.027302857067581003
54,2470,2,0.026966494577915844,0.02814787347438336
54,2470,3,0.016826771828281753,0.017056125221141846
55,1005,1,0.017246340113669503,0.017597037994068827
55,1005,2,0.05182800811491372,0.04530479965413149
55,1005,3,0.018994096131275066,0.020352254995765578
56,717,1,0.01110208735441323,0.011455900955536327
56,717,2,0.24128132877138758,0.1013961418606398
56,717,3,0.02940176035884758,0.02842377375367478
57,2072,1,0.02041859079374506,0.019378493948747386
57,2072,2,0.08597684540912937,0.09341256433096855
57,2072,3,0.011277349132606779,0.01099534323186373
58,3278,1,0.012500727924287245,0.01325106569077367
58,3278,2,0.019636407917044494,0.019460145559087
58,3278,3,0.01370796273658267,0.014557322146882073
59,4554,1,0.013900515850215917,0.014084704290097576
59,4554,2,0.012816474565593618,0.012614105001841486
59,4554,3,0.02308212960856729,0.02336779248569285
60,1636,1,0.011237441808478693,0.010899487660251575
60,1636,2,0.014860483186185963,0.013738464629323013
60,1636,3,0.04148359771945169,0.04460683728751642
61,3953,1,0.015175655488841708,0.013748662854796888
61,3953,2,0.03688475172282639,0.035876986703015666
61,3953,3,0.020862978236013734,0.021626984845545236
62,4492,1,0.01265439608949757,0.0111578394230479
62,4492,2,0.019313303902358123,0.020900220178378344
62,4492,3,0.015606422046153706,0.015572777049433675
63,1788,1,0.020042408483684722,0.019709387896943743
63,1788,2,0.0634175757183141,0.0649535160606382
63,1788,3,0.012750744595974344,0.013021891871474275
64,2971,1,0.01343435664331182,0.014129728774121587
64,2971,2,0.027266149262229963,0.027670369885111786
64,2971,3,0.011086063081811471,0.010747088173191043
65,2252,1,0.013075884632428357,0.012738919324059534
65,2252,2,0.025359577650930033,0.02493604476398227
65,2252,3,0.011959415060932366,0.012307188323978039
66,1889,1,0.020450271122407934,0.019243564060613436
66,1889,2,0.010998027614695054,0.010576532835178228
66,1889,3,0.011642655727218036,0.01215684690378049
67,4905,1,0.022898933097840152,0.02461659933470161
67,4905,2,0.024397806908705078,0.023397940545993846
67,4905,3,0.013490581620761903,0.013077739048119305
68,863,1,0.013986038718688374,0.015425852908553224
68,863,2,0.03235003895512582,0.02794897602856572
68,863,3,0.06824133499797616,0.0653107963039714
69,1091,1,0.05360101137858352,0.04796416829234673
69,1091,2,0.15119638706291252,0.1464269161089555
69,1091,3,0.02317750037023977,0.0236031261341742
70,1496,1,0.023211246709747124,0.0234034457306561
70,1496,2,0.06198770612898962,0.06102122465010642
70,1496,3,0.03935731091996167,0.03719489069511845
71,2759,1,0.020708589545315226,0.02103263761231926
71,2759,2,0.01358958930217061,0.012819615874469913
71,2759,3,0.019515757705246353,0.020380586693555115
72,1760,1,0.05538472106920623,0.06100837577341704
72,1760,2,0.016866099161355466,0.01697381119510919
72,1760,3,0.15600917875568832,0.1375334253174178
73,2376,1,0.024376949326978488,0.025177791147758036
73,2376,2,0.026204993709736325,0.026426891112872553
73,2376,3,0.02261591350606781,0.023293600044099406
74,3923,1,0.014860006352771828,0.012978957209242827
74,3923,2,0.015318014501005258,0.015937295991117477
74,3923,3,0.013748349206308704,0.013157733998794361
75,649,1,0.015351139532819937,0.016398541361476796
75,649,2,0.011604520466762703,0.012924787480054467
75,649,3,0.018810642128902474,0.02100537678476161
76,4401,1,0.018377771475682144,0.018601320657121348
76,4401,2,0.12343492090141116,0.12824864040622175
76,4401,3,0.010786905695723834,0.011332030485299701
77,4108,1,0.01666664512186554,0.016537850266420885
77,4108,2,0.025042070492296332,0.023041366974372934
77,4108,3,0.06530927292350748,0.06287681468165385
78,2982,1,0.01534590699149303,0.015933896179186415
78,2982,2,0.05234554894419128,0.05456947651913618
78,2982,3,0.47959102535589904,0.44078159365818564
79,537,1,0.01685758956934653,0.015795909476626478
79,537,2,0.13659684957107154,0.14399127099618034
79,537,3,0.08616116825472189,0.0968218049425443
80,2571,1,0.040462718047827057,0.04121447252658505
80,2571,2,0.048354897083394834,0.04935778590006445
80,2571,3,0.0174603848531175,0.016139596896784115
81,3554,1,0.014380630091090136,0.014408428342921718
81,3554,2,0.010839414778701859,0.010810957744426222
81,3554,3,0.024689176511338364,0.02479927024910589
82,2472,1,0.035228631236803205,0.0358500168677859
82,2472,2,0.1389047628216691,0.15942371901825228
82,2472,3,0.03244307124848128,0.03221422571862299
83,854,1,0.1275293854830816,0.12066355798749344
83,854,2,0.012758071416262024,0.013244549417689102
83,854,3,0.019663567707824903,0.022409801379522032
84,4850,1,0.011938522105623708,0.012374073626528169
84,4850,2,0.020850546144340898,0.020444366226144654
84,4850,3,0.013253189137888846,0.013758733921801809
85,3270,1,0.011317158799426444,0.011904244325859506
85,3270,2,0.03405320205945947,0.03401492538946068
85,3270,3,0.6275717487175907,0.6235883629390429
86,794,1,0.03829298776191476,0.04171730763310709
86,794,2,0.09545461454521903,0.09221808501369559
86,794,3,0.7907762376198928,0.49659654635517014
87,4936,1,0.023232708604187788,0.028023596497882587
87,4936,2,0.03248151033627204,0.03293368175661145
87,4936,3,0.015390478949929808,0.0154196471071604
88,3686,1,0.1366722387514586,0.14275103846362583
88,3686,2,0.7354017002575554,0.7565199196925523
88,3686,3,0.05593793032704094,0.05653427860360067
89,2352,1,0.02811434466543957,0.027029300211878042
89,2352,2,0.024300713009599042,0.024038399206654938
89,2352,3,0.020397331822655,0.021528270345256013
90,4067,1,0.04020590743400654,0.038947927416525786
90,4067,2,0.021446434325439693,0.022665242358102796
90,4067,3,0.010536272402652857,0.01070143985860697
91,3811,1,0.015129749421848703,0.0156048251950073
91,3811,2,0.018874269986679394,0.018653531134794326
91,3811,3,0.011529095266982281,0.01245079729486356
92,3677,1,0.017754805798145513,0.017928457199224576
92,3677,2,0.0265894965139088,0.02566823262399152
92,3677,3,0.014904528677183365,0.014476471920926406
93,968,1,0.06521688998304277,0.05954728889723099
93,968,2,0.09827312655748612,0.10183260121798551
93,968,3,0.014994228962532753,0.01544774180650514
94,1275,1,0.012153566196965154,0.01142000034507486
94,1275,2,0.013364596847275924,0.01354715109334634
94,1275,3,0.012775367551763707,0.013636178511708535
95,2735,1,0.05103334796789672,0.04769867845915548
95,2735,2,0.011143684926993318,0.011882258383851882
95,2735,3,0.01137430553508109,0.011366208570587616
96,4626,1,0.014291470434527734,0.014517164422364023
96,4626,2,0.032328846684354116,0.032678437683911724
96,4626,3,0.017852124172297337,0.017737359488444182
97,3411,1,0.01663400570697115,0.015440573601211606
97,3411,2,0.08582098838013681,0.08152328321274953
97,3411,3,0.017587561412625626,0.017483392941864812
98,3976,1,0.015628305227689373,0.015598486984463911
98,3976,2,0.11034629476401661,0.10491235902668644
98,3976,3,0.012901404046032907,0.013471087770617842
99,3037,1,0.012790380734237036,0.011187023116494084
99,3037,2,0.04131577741279614,0.041839212081342406
99,3037,3,0.028689220308648216,0.028422415543088806
100,2559,1,0.027802116992874406,0.022505929072148503
100,2559,2,0.029967087317674886,0.027579743235227695
100,2559,3,0.08605402513571052,0.08748091273009313
101,4800,1,0.012041764586747963,0.011744461763064646
101,4800,2,0.07815631075107249,0.07712240800069226
101,4800,3,0.022357679206323994,0.022134619255470236
102,1520,1,0.015780191802788848,0.014476567821518986
102,1520,2,0.01359706470034992,0.012780064391971513
102,1520,3,0.021937602372364494,0.022543522156145215
103,2463,1,0.02101869038730448,0.021975952138119367
103,2463,2,0.03770820919134581,0.038279192778447886
103,2463,3,0.019997928266359197,0.02046156198917681
104,4716,1,0.015979164104024918,0.015589410834591854
104,4716,2,0.0689035877391353,0.06998859580351466
104,4716,3,0.03132764700987124,0.03063059343681545
105,3969,1,0.017791867585876822,0.017555190767922176
105,3969,2,0.01883003913445247,0.016847341428862694
105,3969,3,0.015565035611719935,0.015721081714909633
106,2931,1,0.01188275192656916,0.012470477435598539
106,2931,2,0.02363335384512448,0.021276081524007586
106,2931,3,0.027670183292593166,0.026427057204198048
107,3231,1,0.030875995809354743,0.029533787625193327
107,3231,2,0.010683405499196616,0.01103841179172092
107,3231,3,0.014002611917351214,0.014513624060845274
108,2435,1,0.11519369665432092,0.1007531617770547
108,2435,2,0.027602602120776917,0.029883852447307336
108,2435,3,0.019599035462804434,0.018177282515360816
109,3426,1,0.028754643930893515,0.027314385164986486
109,3426,2,0.01689529276166562,0.017203517282863637
109,3426,3,0.02688126799084828,0.02473594601631842
110,2436,1,0.014917719983667407,0.01505275026063571
110,2436,2,0.017436219299870985,0.017589913183232615
110,2436,3,0.011293126699089263,0.010606883599930048
111,884,1,0.017963029877399037,0.0189780784434715
111,884,2,0.020786871779169144,0.01926880287150047
111,884,3,0.0190517326271134,0.017915829100805865
112,3971,1,0.011862490946241007,0.011731956944478305
112,3971,2,0.015275311304953696,0.015088851883746496
112,3971,3,0.042147978771822046,0.04188695194237013
113,1335,1,0.020785347246399286,0.021579917541311156
113,1335,2,0.019030417180371007,0.020175090017143408
113,1335,3,0.011775099508889698,0.010449282848291159
114,4841,1,0.020529282969597638,0.02036402826690417
114,4841,2,0.022051373005625905,0.022142531871988322
114,4841,3,0.011304762504547613,0.011769021753325701
115,4522,1,0.023812405728373044,0.020509467288669793
115,4522,2,0.018769998214230307,0.018972956257009427
115,4522,3,0.02028587341020634,0.020871964977609705
116,2262,1,0.010334945308094099,0.010061639691052013
116,2262,2,0.0777631879436079,0.07993285403246735
116,2262,3,0.011622883709441948,0.011933010762517793
117,3545,1,0.016779074989831673,0.017779364597835055
117,3545,2,0.018592361013450753,0.019272469250049423
117,3545,3,0.0532295400445831,0.05302166242119192
118,3444,1,0.02479501064815861,0.023369333791630198
118,3444,2,0.027847291383288744,0.0281332149114686
118,3444,3,0.023615673544123295,0.02283406858788681
119,1347,1,0.03667487684909872,0.0371246070352435
119,1347,2,0.04521561996913225,0.04685612072608372
119,1347,3,0.021497251101799064,0.02158309157456867
120,2697,1,0.03464457823423151,0.03781152575145748
120,2697,2,0.016102426913962794,0.017069125383899927
120,2697,3,0.020131692073524617,0.02098379368615661
121,4076,1,0.03211813051841444,0.03152568184623248
121,4076,2,0.2810939402552125,0.24673324826078977
121,4076,3,0.041102920944785175,0.04182481317450327
122,2417,1,0.02260726083947428,0.022190357540657533
122,2417,2,0.07384306046432348,0.06487203466989726
122,2417,3,0.03937478426757506,0.04123689481790653
123,1333,1,0.01852933799269009,0.015755910731817556
123,1333,2,0.016474745300690114,0.018055233184397734
123,1333,3,0.021071942589534123,0.0217670272858127
124,1805,1,0.11690932673904683,0.11241693746067712
124,1805,2,0.08949491286956118,0.08818753110412438
124,1805,3,0.05033499289578784,0.05459264718577771
125,4891,1,0.03443297302322443,0.03601363476798546
125,4891,2,0.010668839646394639,0.010898578006738505
125,4891,3,0.012209662606744356,0.012979994043998796
126,953,1,0.01350145429694163,0.01446921832894041
126,953,2,0.04856324802873814,0.05421467720573578
126,953,3,0.025835448370895287,0.02602590639562885
127,3612,1,0.3934916722385119,0.3612760725180479
127,3612,2,0.16632754822165957,0.16809168118493842
127,3612,3,0.30925417848851683,0.30519561835474
128,1403,1,0.0512685100442986,0.04695236391925351
128,1403,2,0.05037728669624172,0.0469897825212124
128,1403,3,0.01590827738062523,0.017355760776488115
129,605,1,0.06832590688320787,0.07424772479507834
129,605,2,0.021648590023750556,0.020451086612752783
129,605,3,0.015359226709136553,0.01611414320200679
130,4018,1,0.015655481097859136,0.01613006715861089
130,4018,2,0.020580112659650387,0.01973837814437281
130,4018,3,0.03639630881369035,0.03636596609934429
131,3413,1,0.01035567971366454,0.010203130924254981
131,3413,2,0.011383620621524787,0.012274420189306974
131,3413,3,0.011797464549420076,0.011126135976688973
132,2166,1,0.13251640224565064,0.14676614951967762
132,2166,2,0.05701958534838693,0.05888196524805836
132,2166,3,0.011324904810480832,0.010926307403653
133,1826,1,0.027070347673005833,0.0281751600708338
133,1826,2,0.013344480298710682,0.012989482127300618
133,1826,3,0.01309929575161519,0.011450294663064235
134,1085,1,0.010205780770250814,0.01004652543953653
134,1085,2,0.035207290105449346,0.0374249924729641
134,1085,3,0.017092491506847583,0.01800313032004863
135,4823,1,0.013891870342166348,0.013814529843959152
135,4823,2,0.015299739125201878,0.01515009666451843
135,4823,3,0.021667939113978938,0.0210977069947953
136,2429,1,0.016478648911462595,0.018271528726408557
136,2429,2,0.0254631575046573,0.02484026326695441
136,2429,3,0.012179170898651158,0.011375862962410404
137,3235,1,0.01357175523040789,0.013186733287281505
137,3235,2,0.023466885439713224,0.022842586784198118
137,3235,3,0.04221690936065566,0.044537504469635274
138,1229,1,0.02224503941799903,0.02190463839753695
138,1229,2,0.014060050353919653,0.014982382493375777
138,1229,3,0.043196587108540255,0.040200593641368514
139,3349,1,0.013344549288693039,0.012990683675408567
139,3349,2,0.016019848206894578,0.017656069810472408
139,3349,3,0.06785529960361981,0.06597146707024656
140,4827,1,0.010140034273313931,0.01060339790142759
140,4827,2,0.03308648138022973,0.032001249301383226
140,4827,3,0.03307714449701268,0.033889088832416155
141,615,1,0.030820190740519327,0.03191080534832846
141,615,2,0.017533613006941128,0.016578778371404482
141,615,3,0.23981351531426207,0.17398548687591853
142,1840,1,0.010859267790023145,0.011078702679462074
142,1840,2,0.014921234129567753,0.015632691246188
142,1840,3,0.01864486599698399,0.0194906261058409
143,2941,1,0.01618046572159679,0.01616559090820569
143,2941,2,0.03176603000863494,0.03288356630520178
143,2941,3,0.0109609708525209,0.01083204400857797
144,4712,1,0.01596070544482143,0.017114208963196313
144,4712,2,0.019274107067809625,0.018715179924493102
144,4712,3,0.03634250237140981,0.03676731771526013
145,4864,1,0.017724854939630916,0.01746207616149715
145,4864,2,0.012746766665241112,0.01198690761487996
145,4864,3,0.03684882512198441,0.037046473007497555
146,768,1,0.07113858931552423,0.05418289945171493
146,768,2,0.011031501559496875,0.013661686894419574
146,768,3,0.03737779393120021,0.0383899734573949
147,989,1,0.013311766987434645,0.013197290972361497
147,989,2,0.01850068650297095,0.017863321347174874
147,989,3,0.02465932035263705,0.026190759237328602
148,921,1,0.015834054414367756,0.015391274661412144
148,921,2,0.06687325320470422,0.0620109160230509
148,921,3,0.035520557076713394,0.03973765287498128
149,1776,1,0.09561290325646211,0.10069562312584736
149,1776,2,0.010653583724455741,0.010152366095246387
149,1776,3,0.11711122266407384,0.12771563452527326
150,1840,1,0.033918024943455,0.031406579303934076
150,1840,2,0.012610447703876674,0.012086103443834107
150,1840,3,0.0252804464725709,0.02373711881447346
151,4793,1,0.011850185044194323,0.01254961510841886
151,4793,2,0.03382523534690895,0.030669715554987105
151,4793,3,0.5920075507094752,0.4305611483123817
152,4274,1,0.01879298855766832,0.013890195354807993
152,4274,2,0.09182956677028077,0.09693279221609577
152,4274,3,0.014101758142828604,0.013546828781003563
153,1848,1,0.15864896921839072,0.16321693143124472
153,1848,2,0.010872464505841463,0.011290428554564308
153,1848,3,0.08038176318058757,0.06809180450790828
154,4269,1,0.026567583411640207,0.02650492865800633
154,4269,2,0.014140267746069964,0.013895030515868555
154,4269,3,0.013682311769858124,0.013751049884034925
155,2574,1,0.05207648627972804,0.05244664886067289
155,2574,2,0.016887138304089732,0.017088765652019142
155,2574,3,0.03142521856119749,0.03331934597819247
156,4239,1,0.11042582634599446,0.12521897102092353
156,4239,2,0.06099272569125111,0.05983376422520138
156,4239,3,0.013224263704827703,0.013553902495201007
157,3752,1,0.05175481184105587,0.0465237428521126
157,3752,2,0.012175707170027498,0.012022283813702302
157,3752,3,0.02841421056575725,0.02846581038665408
158,3966,1,0.018481931228192753,0.018477100788966416
158,3966,2,0.046348140469021123,0.04748082618479719
158,3966,3,0.011624091289005083,0.010915454097564238
159,1464,1,0.015325187930651674,0.014468624720518217
159,1464,2,0.02361649947305564,0.024189322751158558
159,1464,3,0.06573131871863713,0.07353277408689997
160,4299,1,0.04209543310167752,0.04103156847728322
160,4299,2,0.02278015750350597,0.021801672234416352
160,4299,3,0.01977126815647076,0.020055447381440744
161,1764,1,0.021559995732274913,0.020124644829243855
161,1764,2,0.012551725692378621,0.011798518583725355
161,1764,3,0.012605537440988137,0.013208753356534618
162,2348,1,0.02086717297331384,0.021054895471327096
162,2348,2,0.04561013303668353,0.04486887189610323
162,2348,3,0.014203152809532417,0.014091751016528386
163,1144,1,0.08948529260821524,0.10494204318669932
163,1144,2,0.012802936547713794,0.013151574260052463
163,1144,3,0.19002124450113567,0.14052016277285478
164,1436,1,0.12102807783447457,0.10263855756197458
164,1436,2,0.032086838396170735,0.033188999385591146
164,1436,3,0.010036218883462258,0.010000861267717775
165,4458,1,0.04575134984850951,0.04630861938210618
165,4458,2,0.044059961251976386,0.043712544202639966
165,4458,3,0.010835252294039265,0.010482031469135952
166,994,1,0.03307428576115056,0.03122502848336534
166,994,2,0.02605698745330767,0.024554435962321125
166,994,3,0.014028911684955464,0.013547184677428286
167,1489,1,0.013733692391545194,0.013102803545731562
167,1489,2,0.018560844071448333,0.018163755769847235
167,1489,3,0.062423922600409326,0.06523392754905259
168,854,1,0.6618203498431182,0.5996889464959526
168,854,2,0.029187419595790912,0.03236571351841718
168,854,3,0.033656103962571036,0.03468143351513749
169,3139,1,0.03821516494951307,0.03781190379220345
169,3139,2,0.09411122175350585,0.0983647796328091
169,3139,3,0.010258318769085215,0.010153800917312137
170,4698,1,0.013605980349521915,0.013594881325331609
170,4698,2,0.014447550679836826,0.014151365295630195
170,4698,3,0.0159631023481409,0.016443377367470313
171,2923,1,0.021322736286122083,0.02126278855873731
171,2923,2,0.012276017307810621,0.01203127529995788
171,2923,3,0.016343538397519224,0.016032876805331307
172,1665,1,0.018167234309320095,0.014768913235818495
172,1665,2,0.019872611997673262,0.019087662011367818
172,1665,3,0.014618793553840922,0.012931354201323846
173,2145,1,0.08662876422049605,0.07750360229190387
173,2145,2,0.06728176246683806,0.07216496557569371
173,2145,3,0.015965172488602495,0.015501583644199133
174,4634,1,0.012240954761504587,0.012264290456013132
174,4634,2,0.011618482018609058,0.011935225819240607
174,4634,3,0.014329064623881099,0.0148690091054036
175,1463,1,0.058306749348613865,0.06402120595250342
175,1463,2,0.024250273787002587,0.024404583342470167
175,1463,3,0.011132986963440629,0.010735648512884602
176,742,1,0.033609870442033944,0.03713836473012802
176,742,2,0.03901261330466284,0.037491494953893915
176,742,3,0.02017981125104417,0.02123206455772637
177,3859,1,0.011717526907461613,0.011476658290970691
177,3859,2,0.012894527938224815,0.012878069019417179
177,3859,3,0.019002048195143798,0.018745415326770865
178,3993,1,0.01905857732375417,0.018861536752989877
178,3993,2,0.016859479789612015,0.017322441148070505
178,3993,3,0.02296709703751953,0.02275263590615785
179,4667,1,0.014223148537052595,0.012876817138790965
179,4667,2,0.012095391151376271,0.012457638897627623
179,4667,3,0.24675114080948113,0.22837200901387328
180,3419,1,0.02429335722409622,0.026249497250619536
180,3419,2,0.011243034515351545,0.010959489572889978
180,3419,3,0.0203219011703139,0.020324821650402128
181,909,1,0.03960126387576236,0.032323352621197426
181,909,2,0.011129730644835798,0.011051040479940703
181,909,3,0.05493950992136477,0.04823051568061656
182,4235,1,0.02102470508401947,0.019519793623815482
182,4235,2,0.014602815800271547,0.014960838224332315
182,4235,3,0.021399943662936852,0.021334576224043684
183,1473,1,0.16319252138034088,0.1396835910876358
183,1473,2,0.07907655566870606,0.0712304049513276
183,1473,3,0.011799966972166502,0.011660444532682822
184,2025,1,0.050488406968023994,0.03370371180707821
184,2025,2,0.015501736567596331,0.015186115963330478
184,2025,3,0.02461178090668985,0.023457906346437903
185,769,1,0.025736275593790495,0.02692993675187385
185,769,2,0.05886053174603464,0.0624252905188891
185,769,3,0.05056272473534239,0.051129253493422136
186,1986,1,0.03669520705978918,0.033396037057458874
186,1986,2,0.016214458614255217,0.016072799292021482
186,1986,3,0.017060602518141815,0.016196164873597745
187,2707,1,0.012864437650808686,0.012643608951935167
