index,paramerter,true,pred,loss,n
0,1,87.09579467773438,86.80323028564453,0.29256439208984375,578
0,2,18.910432815551758,16.18553352355957,2.7248992919921875,578
0,3,43.94293975830078,41.53295135498047,2.4099884033203125,578
1,1,4.700756549835205,1.876667857170105,2.8240885734558105,607
1,2,67.70154571533203,72.36065673828125,4.659111022949219,607
1,3,10.747926712036133,10.391241073608398,0.3566856384277344,607
2,1,28.240982055664062,26.02821922302246,2.2127628326416016,581
2,2,65.92404174804688,59.50752258300781,6.4165191650390625,581
2,3,31.052629470825195,35.86310958862305,4.810480117797852,581
3,1,9.820544242858887,5.4504241943359375,4.370120048522949,803
3,2,11.635017395019531,8.072559356689453,3.562458038330078,803
3,3,41.48775863647461,47.84314727783203,6.355388641357422,803
4,1,67.52608489990234,64.60909271240234,2.9169921875,737
4,2,81.25125122070312,79.3532485961914,1.8980026245117188,737
4,3,2.7801575660705566,3.0342719554901123,0.25411438941955566,737
5,1,39.371543884277344,37.611087799072266,1.7604560852050781,997
5,2,70.41525268554688,65.94782257080078,4.467430114746094,997
5,3,26.441720962524414,23.81488800048828,2.626832962036133,997
6,1,24.624460220336914,22.924951553344727,1.6995086669921875,1104
6,2,23.807628631591797,25.418346405029297,1.6107177734375,1104
6,3,72.78499603271484,74.05729675292969,1.2723007202148438,1104
7,1,35.114768981933594,35.14455032348633,0.029781341552734375,1198
7,2,36.6585578918457,34.92594909667969,1.7326087951660156,1198
7,3,89.7415542602539,88.45417785644531,1.2873764038085938,1198
8,1,7.151837348937988,5.274501323699951,1.877336025238037,1297
8,2,49.89549255371094,48.79366683959961,1.1018257141113281,1297
8,3,67.24364471435547,67.6584243774414,0.4147796630859375,1297
9,1,38.863441467285156,40.73534393310547,1.8719024658203125,1275
9,2,56.02284622192383,57.340389251708984,1.3175430297851562,1275
9,3,68.58222961425781,64.73768615722656,3.84454345703125,1275
10,1,41.367401123046875,41.03368377685547,0.33371734619140625,1357
10,2,24.1229305267334,25.57203483581543,1.4491043090820312,1357
10,3,67.40617370605469,65.02839660644531,2.377777099609375,1357
11,1,12.66082763671875,10.423293113708496,2.237534523010254,1448
11,2,53.17574691772461,43.8282585144043,9.347488403320312,1448
11,3,58.26239013671875,61.11201095581055,2.849620819091797,1448
12,1,64.2809066772461,67.51753234863281,3.2366256713867188,1134
12,2,88.71349334716797,87.72168731689453,0.9918060302734375,1134
12,3,70.65166473388672,80.18338775634766,9.531723022460938,1134
13,1,19.837112426757812,19.799009323120117,0.03810310363769531,1529
13,2,94.20649719238281,84.70958709716797,9.496910095214844,1529
13,3,79.99747467041016,71.6629638671875,8.334510803222656,1529
14,1,20.91837501525879,18.198650360107422,2.719724655151367,1668
14,2,14.927363395690918,17.10590171813965,2.1785383224487305,1668
14,3,2.0598220825195312,1.9738448858261108,0.08597719669342041,1668
15,1,60.10590362548828,56.106815338134766,3.9990882873535156,1682
15,2,9.693159103393555,8.428620338439941,1.2645387649536133,1682
15,3,78.25292205810547,80.75940704345703,2.5064849853515625,1682
16,1,49.31306076049805,39.77505874633789,9.538002014160156,1107
16,2,21.0740909576416,18.471940994262695,2.6021499633789062,1107
16,3,18.35751724243164,18.11347770690918,0.24403953552246094,1107
17,1,1.9296880960464478,16.872514724731445,14.942826271057129,1890
17,2,65.85617065429688,65.4768295288086,0.37934112548828125,1890
17,3,89.98345184326172,85.89488983154297,4.08856201171875,1890
18,1,33.79530715942383,31.363433837890625,2.431873321533203,1920
18,2,22.442502975463867,21.228229522705078,1.214273452758789,1920
18,3,27.35127067565918,26.501535415649414,0.8497352600097656,1920
19,1,8.0856294631958,5.901914119720459,2.183715343475342,2031
19,2,17.14141082763672,15.385527610778809,1.7558832168579102,2031
19,3,20.311012268066406,20.595067977905273,0.2840557098388672,2031
20,1,12.226463317871094,10.906495094299316,1.3199682235717773,2027
20,2,96.89907836914062,95.5914077758789,1.3076705932617188,2027
20,3,9.362570762634277,8.55994701385498,0.8026237487792969,2027
21,1,43.21390151977539,42.4965705871582,0.7173309326171875,2095
21,2,69.2750244140625,66.37147521972656,2.9035491943359375,2095
21,3,78.95220947265625,81.03002166748047,2.0778121948242188,2095
22,1,71.33772277832031,65.39186096191406,5.94586181640625,1577
22,2,99.1810531616211,90.72798156738281,8.453071594238281,1577
22,3,16.273242950439453,12.742644309997559,3.5305986404418945,1577
23,1,6.629764080047607,3.310170888900757,3.3195931911468506,2398
23,2,17.38438606262207,17.064271926879883,0.3201141357421875,2398
23,3,54.36162185668945,58.03658676147461,3.6749649047851562,2398
24,1,27.312103271484375,26.37096405029297,0.9411392211914062,1335
24,2,88.99815368652344,83.88028717041016,5.117866516113281,1335
24,3,39.36707305908203,44.1634521484375,4.796379089355469,1335
25,1,57.56483840942383,57.321937561035156,0.24290084838867188,2344
25,2,82.8009033203125,88.03092956542969,5.2300262451171875,2344
25,3,16.353515625,15.811843872070312,0.5416717529296875,2344
26,1,55.41333770751953,56.458396911621094,1.0450592041015625,1993
26,2,93.4264144897461,90.02666473388672,3.399749755859375,1993
26,3,35.816959381103516,35.21199417114258,0.6049652099609375,1993
27,1,90.84306335449219,90.32544708251953,0.5176162719726562,2147
27,2,26.131471633911133,27.233200073242188,1.1017284393310547,2147
27,3,52.494110107421875,52.1043586730957,0.3897514343261719,2147
28,1,9.976967811584473,8.95621109008789,1.020756721496582,1409
28,2,63.66249465942383,69.09198760986328,5.429492950439453,1409
28,3,46.96733093261719,41.05169677734375,5.9156341552734375,1409
29,1,28.14104461669922,28.825136184692383,0.6840915679931641,2874
29,2,35.35513687133789,36.375038146972656,1.0199012756347656,2874
