index,paramerter,mle,pred,loss,n
0,1,50.47584915161133,50.269142150878906,0.20670700073242188,5000
0,2,94.07024383544922,90.5636978149414,3.5065460205078125,5000
0,3,40.280635833740234,39.70528030395508,0.5753555297851562,5000
1,1,68.0465087890625,68.10975646972656,0.0632476806640625,5000
1,2,67.81016540527344,67.555419921875,0.2547454833984375,5000
1,3,92.9192886352539,91.95734405517578,0.961944580078125,5000
2,1,72.05712127685547,72.15425109863281,0.09712982177734375,5000
2,2,80.00589752197266,79.83037567138672,0.1755218505859375,5000
2,3,43.1598014831543,42.89455795288086,0.2652435302734375,5000
3,1,34.232330322265625,35.432674407958984,1.2003440856933594,5000
3,2,37.45597457885742,37.19837188720703,0.2576026916503906,5000
3,3,87.37187194824219,86.99739837646484,0.37447357177734375,5000
4,1,96.84841918945312,97.16299438476562,0.3145751953125,5000
4,2,34.40132522583008,34.23908233642578,0.16224288940429688,5000
4,3,37.96407699584961,37.93076705932617,0.0333099365234375,5000
5,1,100.57242584228516,100.13676452636719,0.43566131591796875,5000
5,2,35.89987564086914,36.011234283447266,0.111358642578125,5000
5,3,43.715179443359375,43.790279388427734,0.07509994506835938,5000
6,1,55.339900970458984,55.53851318359375,0.19861221313476562,5000
6,2,45.72926712036133,45.601417541503906,0.12784957885742188,5000
6,3,67.41651153564453,67.62781524658203,0.2113037109375,5000
7,1,40.59939956665039,40.332279205322266,0.267120361328125,5000
7,2,66.02043914794922,66.03585815429688,0.01541900634765625,5000
7,3,25.31590461730957,25.495336532592773,0.17943191528320312,5000
8,1,9.201260566711426,9.203201293945312,0.0019407272338867188,5000
8,2,11.011299133300781,10.721858024597168,0.2894411087036133,5000
8,3,42.72044372558594,43.05390167236328,0.33345794677734375,5000
9,1,inf,12.556694030761719,inf,5000
9,2,inf,101.7734375,inf,5000
9,3,0.0,9.776457786560059,9.776457786560059,5000
10,1,inf,58.230831146240234,inf,5000
10,2,0.0,6.974209308624268,6.974209308624268,5000
10,3,inf,86.4481430053711,inf,5000
11,1,43.27574920654297,43.36807632446289,0.09232711791992188,5000
11,2,65.65211486816406,66.0560531616211,0.40393829345703125,5000
11,3,76.69405364990234,76.58949279785156,0.10456085205078125,5000
12,1,41.355350494384766,41.194847106933594,0.16050338745117188,5000
12,2,18.703155517578125,18.665502548217773,0.03765296936035156,5000
12,3,66.60279083251953,67.06314086914062,0.46035003662109375,5000
13,1,77.7762222290039,77.98237609863281,0.20615386962890625,5000
13,2,99.59479522705078,100.29986572265625,0.7050704956054688,5000
13,3,86.46405792236328,85.85840606689453,0.60565185546875,5000
14,1,69.01171875,69.17432403564453,0.16260528564453125,5000
14,2,26.860437393188477,26.964370727539062,0.10393333435058594,5000
14,3,45.63462829589844,45.79619216918945,0.16156387329101562,5000
15,1,66.7278823852539,66.81735229492188,0.08946990966796875,5000
15,2,92.71161651611328,92.41544342041016,0.296173095703125,5000
15,3,74.0923843383789,73.43148040771484,0.6609039306640625,5000
16,1,10.029745101928711,10.005374908447266,0.024370193481445312,5000
16,2,64.93331146240234,65.42300415039062,0.48969268798828125,5000
16,3,48.64948272705078,49.78969192504883,1.1402091979980469,5000
17,1,62.586612701416016,62.54894256591797,0.037670135498046875,5000
17,2,18.040523529052734,18.477153778076172,0.4366302490234375,5000
17,3,23.013870239257812,23.13385009765625,0.1199798583984375,5000
18,1,75.65679931640625,75.03239440917969,0.6244049072265625,5000
18,2,31.792966842651367,32.13798904418945,0.34502220153808594,5000
18,3,41.1904411315918,41.11166000366211,0.0787811279296875,5000
19,1,0.0,27.69041633605957,27.69041633605957,5000
19,2,inf,63.435482025146484,inf,5000
19,3,inf,31.780241012573242,inf,5000
20,1,89.22898864746094,89.04566955566406,0.183319091796875,5000
20,2,26.68216323852539,26.553354263305664,0.12880897521972656,5000
20,3,51.711849212646484,51.542057037353516,0.16979217529296875,5000
21,1,66.15079498291016,66.64926147460938,0.49846649169921875,5000
21,2,29.37056541442871,29.400014877319336,0.029449462890625,5000
21,3,55.35504913330078,55.40767288208008,0.052623748779296875,5000
22,1,41.36316680908203,41.543460845947266,0.18029403686523438,5000
22,2,55.961814880371094,55.864715576171875,0.09709930419921875,5000
22,3,69.50640869140625,69.2286376953125,0.27777099609375,5000
23,1,27.036327362060547,26.80760955810547,0.22871780395507812,5000
23,2,80.11871337890625,79.88097381591797,0.23773956298828125,5000
23,3,38.588584899902344,38.04440689086914,0.5441780090332031,5000
24,1,19.67325210571289,19.271963119506836,0.4012889862060547,5000
24,2,91.2055892944336,91.34664916992188,0.14105987548828125,5000
24,3,77.89166259765625,77.24653625488281,0.6451263427734375,5000
25,1,62.908790588378906,63.787132263183594,0.8783416748046875,5000
25,2,10.002725601196289,10.036459922790527,0.03373432159423828,5000
25,3,79.28284454345703,79.41165924072266,0.128814697265625,5000
26,1,82.31908416748047,81.60333251953125,0.7157516479492188,5000
26,2,97.9056396484375,97.78410339355469,0.1215362548828125,5000
26,3,36.92391586303711,37.01019287109375,0.08627700805664062,5000
27,1,24.43865966796875,24.35592269897461,0.08273696899414062,5000
27,2,23.672420501708984,23.726436614990234,0.05401611328125,5000
27,3,73.04705047607422,73.91964721679688,0.8725967407226562,5000
28,1,56.40576934814453,56.52562713623047,0.1198577880859375,5000
28,2,8.167642593383789,8.261531829833984,0.09388923645019531,5000
28,3,89.55496978759766,89.81410217285156,0.25913238525390625,5000
29,1,13.038121223449707,12.828825950622559,0.20929527282714844,5000
29,2,89.35137176513672,89.49898529052734,0.147613525390625,5000
29,3,52.926918029785156,52.67430114746094,0.25261688232421875,5000
30,1,76.4809341430664,76.49020385742188,0.00926971435546875,5000
30,2,61.80836486816406,61.65278625488281,0.15557861328125,5000
30,3,14.744928359985352,14.866413116455078,0.12148475646972656,5000
31,1,72.59234619140625,72.77055358886719,0.1782073974609375,5000
31,2,88.21099090576172,88.47648620605469,0.26549530029296875,5000
31,3,16.210237503051758,16.93803596496582,0.7277984619140625,5000
32,1,31.868803024291992,31.747995376586914,0.12080764770507812,5000
32,2,23.550334930419922,23.44440460205078,0.10593032836914062,5000
32,3,94.83525848388672,94.97950744628906,0.14424896240234375,5000
33,1,36.82880401611328,36.848045349121094,0.0192413330078125,5000
33,2,35.612548828125,35.494544982910156,0.11800384521484375,5000
33,3,57.58854675292969,57.73796463012695,0.14941787719726562,5000
34,1,40.89879608154297,40.8242073059082,0.07458877563476562,5000
34,2,30.599618911743164,30.54732322692871,0.052295684814453125,5000
34,3,63.20772933959961,63.61540985107422,0.4076805114746094,5000
35,1,84.32061767578125,85.89834594726562,1.577728271484375,5000
35,2,16.255189895629883,16.121288299560547,0.13390159606933594,5000
35,3,45.01638412475586,45.068115234375,0.051731109619140625,5000
36,1,43.31365966796875,43.01785659790039,0.2958030700683594,5000
36,2,42.53282928466797,42.570308685302734,0.037479400634765625,5000
36,3,71.66011810302734,71.80012512207031,0.14000701904296875,5000
37,1,15.63330364227295,16.117916107177734,0.48461246490478516,5000
37,2,78.3730697631836,78.442138671875,0.06906890869140625,5000
37,3,82.98922729492188,82.703857421875,0.285369873046875,5000
38,1,34.40702438354492,34.570735931396484,0.1637115478515625,5000
38,2,43.46401596069336,43.2676887512207,0.19632720947265625,5000
38,3,47.756038665771484,47.91157531738281,0.15553665161132812,5000
39,1,24.400880813598633,24.28163719177246,0.11924362182617188,5000
39,2,87.99429321289062,87.73640441894531,0.2578887939453125,5000
39,3,91.2092514038086,91.2644271850586,0.05517578125,5000
40,1,41.087467193603516,40.775184631347656,0.3122825622558594,5000
40,2,24.021196365356445,24.0983943939209,0.07719802856445312,5000
40,3,66.88606262207031,67.22457885742188,0.3385162353515625,5000
41,1,78.48766326904297,79.15260314941406,0.6649398803710938,5000
41,2,51.76471710205078,51.85799789428711,0.09328079223632812,5000
41,3,66.97145080566406,66.56610107421875,0.4053497314453125,5000
42,1,0.0,67.86443328857422,67.86443328857422,5000
42,2,inf,78.10657501220703,inf,5000
42,3,0.0,3.0682029724121094,3.0682029724121094,5000
43,1,52.07588577270508,52.104549407958984,0.02866363525390625,5000
43,2,10.950093269348145,10.811383247375488,0.13871002197265625,5000
43,3,92.50071716308594,92.22966003417969,0.27105712890625,5000
44,1,31.9205322265625,31.894922256469727,0.025609970092773438,5000
44,2,28.381343841552734,28.5356502532959,0.15430641174316406,5000
44,3,36.4967041015625,36.58916091918945,0.09245681762695312,5000
45,1,26.153759002685547,26.149839401245117,0.0039196014404296875,5000
45,2,66.86430358886719,66.9197006225586,0.05539703369140625,5000
45,3,87.80361938476562,87.2462158203125,0.557403564453125,5000
46,1,98.26405334472656,98.1705551147461,0.09349822998046875,5000
46,2,40.82628631591797,40.243682861328125,0.5826034545898438,5000
46,3,63.04689407348633,63.25874710083008,0.21185302734375,5000
47,1,58.27878952026367,58.323848724365234,0.0450592041015625,5000
47,2,80.15636444091797,80.32432556152344,0.16796112060546875,5000
