index,paramerter,mle,pred,loss,n
70,1,43.08256530761719,42.966800689697266,0.11576461791992188,1496
70,2,16.132230758666992,16.083940505981445,0.048290252685546875,1496
70,3,25.408239364624023,25.723674774169922,0.31543540954589844,1496
71,1,48.28914260864258,48.053890228271484,0.23525238037109375,2759
71,2,73.58574676513672,73.5781478881836,0.007598876953125,2759
71,3,51.24064254760742,50.9761962890625,0.2644462585449219,2759
72,1,18.05552101135254,18.198781967163086,0.14326095581054688,1760
72,2,59.290531158447266,59.813133239746094,0.5226020812988281,1760
72,3,6.409879207611084,6.470925807952881,0.061046600341796875,1760
73,1,41.022361755371094,40.755653381347656,0.2667083740234375,2376
73,2,38.16066360473633,38.161163330078125,0.000499725341796875,2376
73,3,44.216651916503906,44.352664947509766,0.13601303100585938,2376
74,1,67.29472351074219,67.94137573242188,0.6466522216796875,3923
74,2,65.28260803222656,64.96604919433594,0.316558837890625,3923
74,3,72.73600006103516,72.65509796142578,0.080902099609375,3923
75,1,65.14173889160156,65.35638427734375,0.2146453857421875,649
75,2,86.1733169555664,85.46867370605469,0.7046432495117188,649
75,3,53.16139602661133,52.88607406616211,0.27532196044921875,649
76,1,54.4135627746582,54.234474182128906,0.17908859252929688,4401
76,2,8.101434707641602,8.372819900512695,0.27138519287109375,4401
76,3,92.70498657226562,92.15274810791016,0.5522384643554688,4401
77,1,60.00007629394531,59.71955490112305,0.2805213928222656,4108
77,2,39.93280029296875,39.29948043823242,0.6333198547363281,4108
77,3,15.311761856079102,15.462920188903809,0.15115833282470703,4108
78,1,65.16395568847656,65.03805541992188,0.1259002685546875,2982
78,2,19.10382080078125,18.973649978637695,0.1301708221435547,2982
78,3,2.0851099491119385,2.1900172233581543,0.10490727424621582,2982
79,1,59.320465087890625,59.896690368652344,0.5762252807617188,537
79,2,7.320813179016113,7.0423102378845215,0.2785029411315918,537
79,3,11.606156349182129,12.404497146606445,0.7983407974243164,537
80,1,24.714109420776367,24.711750030517578,0.0023593902587890625,2571
80,2,20.68042755126953,20.515727996826172,0.16469955444335938,2571
80,3,57.27250289916992,57.87605667114258,0.6035537719726562,2571
81,1,69.53797912597656,69.37864685058594,0.159332275390625,3554
81,2,92.25590515136719,92.6077880859375,0.3518829345703125,3554
81,3,40.503578186035156,40.066619873046875,0.43695831298828125,3554
82,1,28.386001586914062,28.4102725982666,0.024271011352539062,2472
82,2,7.199177265167236,7.493845462799072,0.29466819763183594,2472
82,3,30.82322120666504,31.050098419189453,0.22687721252441406,2472
83,1,7.841330051422119,7.756631374359131,0.08469867706298828,854
83,2,78.38175201416016,77.6896743774414,0.69207763671875,854
83,3,50.85546875,51.06884765625,0.21337890625,854
84,1,83.76245880126953,84.17074584960938,0.40828704833984375,4850
84,2,47.96037292480469,47.818111419677734,0.14226150512695312,4850
84,3,75.45353698730469,74.759765625,0.6937713623046875,4850
85,1,88.36139678955078,87.9561996459961,0.4051971435546875,3270
85,2,29.365814208984375,29.343202590942383,0.022611618041992188,3270
85,3,1.5934432744979858,1.897416591644287,0.30397331714630127,3270
86,1,26.11444091796875,26.541309356689453,0.4268684387207031,794
86,2,10.47618293762207,9.886061668395996,0.5901212692260742,794
86,3,1.264580249786377,1.825468897819519,0.5608886480331421,794
87,1,43.04276657104492,44.211585998535156,1.1688194274902344,4936
87,2,30.786745071411133,31.08690071105957,0.3001556396484375,4936
87,3,64.97523498535156,64.60356140136719,0.371673583984375,4936
88,1,7.316774368286133,7.725872993469238,0.40909862518310547,3686
88,2,1.3598010540008545,2.031473398208618,0.6716723442077637,3686
88,3,17.876956939697266,17.87213134765625,0.004825592041015625,3686
89,1,35.56903076171875,35.65421676635742,0.08518600463867188,2352
89,2,41.15105438232422,41.169227600097656,0.0181732177734375,2352
89,3,49.02602005004883,48.7332763671875,0.2927436828613281,2352
90,1,24.871967315673828,25.123022079467773,0.2510547637939453,4067
90,2,46.6277961730957,46.456748962402344,0.17104721069335938,4067
